"EKATTE","Postcode","Name","Mun_code","Mun_name","Reg_code","Reg_name"
57707,5365,Попрайковци,GAB35,Трявна,GAB,Габрово
70367,5380,Сухолоевци,GAB12,Дряново,GAB,Габрово
63447,5380,Русиновци,GAB12,Дряново,GAB,Габрово
83555,5380,Шушня,GAB12,Дряново,GAB,Габрово
12485,5365,Вълковци,GAB35,Трявна,GAB,Габрово
15223,5370,Глушка,GAB12,Дряново,GAB,Габрово
2556,0,Банари,GAB12,Дряново,GAB,Габрово
46485,5370,Малки Българени,GAB12,Дряново,GAB,Габрово
75139,5365,Урвата,GAB35,Трявна,GAB,Габрово
57546,5365,Попгергевци,GAB35,Трявна,GAB,Габрово
67057,5522,Славщица,LOV36,Угърчин,LOV,Ловеч
21381,5762,Добревци,LOV38,Ябланица,LOV,Ловеч
36912,5539,Киркова махала,LOV36,Угърчин,LOV,Ловеч
06450,5761,Брестница,LOV38,Ябланица,LOV,Ловеч
67948,5538,Соколово,LOV18,Ловеч,LOV,Ловеч
56318,5788,Пещерна,LOV19,Луковит,LOV,Ловеч
15655,5753,Голяма Брестница,LOV38,Ябланица,LOV,Ловеч
31098,5760,Златна Панега,LOV38,Ябланица,LOV,Ловеч
53730,5763,Орешене,LOV38,Ябланица,LOV,Ловеч
77311,5579,Хлевене,LOV18,Ловеч,LOV,Ловеч
43058,5790,Торос,LOV19,Луковит,LOV,Ловеч
75054,5580,Угърчин,LOV36,Угърчин,LOV,Ловеч
32500,5536,Изворче,LOV18,Ловеч,LOV,Ловеч
48129,2280,Миланово,SFO43,Своге,SFO,София
39709,3127,Крета,VRC27,Мездра,VRC,Враца
24668,3129,Дърманци,VRC27,Мездра,VRC,Враца
69554,3134,Стояновци,VRC32,Роман,VRC,Враца
03373,5783,Беленци,LOV19,Луковит,LOV,Ловеч
69523,5540,Радювене,LOV18,Ловеч,LOV,Ловеч
80311,3043,Челопек,VRC10,Враца,VRC,Враца
69972,3132,Струпец,VRC32,Роман,VRC,Враца
23798,2281,Дружево,SFO43,Своге,SFO,София
21261,5392,Длъгня,GAB12,Дряново,GAB,Габрово
14762,5397,Геня,GAB12,Дряново,GAB,Габрово
40316,5370,Крънча,GAB12,Дряново,GAB,Габрово
51439,5380,Нейчовци,GAB12,Дряново,GAB,Габрово
59152,5380,Пърша,GAB12,Дряново,GAB,Габрово
20907,5380,Джуровци,GAB12,Дряново,GAB,Габрово
14876,5970,Гиген,PVN08,Гулянци,PVN,Плевен
43400,3341,Лесковец,VRC31,Оряхово,VRC,Враца
02227,5861,Байкал,PVN10,Долна Митрополия,PVN,Плевен
80697,5951,Черковица,PVN21,Никопол,PVN,Плевен
65396,3333,Сараево,VRC28,Мизия,VRC,Враца
51723,5940,Никопол,PVN21,Никопол,PVN,Плевен
24308,5973,Дъбован,PVN08,Гулянци,PVN,Плевен
54020,3300,Оряхово,VRC31,Оряхово,VRC,Враца
30199,5974,Загражден,PVN08,Гулянци,PVN,Плевен
16571,3960,Горни Лом,VID37,Чупрене,VID,Видин
62493,3954,Репляна,VID37,Чупрене,VID,Видин
81757,3950,Чупрене,VID37,Чупрене,VID,Видин
73612,3953,Търговище,VID37,Чупрене,VID,Видин
12797,3951,Върбово,VID37,Чупрене,VID,Видин
68655,3963,Стакевци,VID01,Белоградчик,VID,Видин
05582,3955,Боровица,VID01,Белоградчик,VID,Видин
58582,3913,Пролазница,VID01,Белоградчик,VID,Видин
39606,3964,Крачимир,VID01,Белоградчик,VID,Видин
21395,5380,Добрените,GAB12,Дряново,GAB,Габрово
38741,5380,Косилка,GAB12,Дряново,GAB,Габрово
68816,5380,Станча,GAB12,Дряново,GAB,Габрово
40960,5380,Къртипъня,GAB12,Дряново,GAB,Габрово
24133,5380,Дурча,GAB12,Дряново,GAB,Габрово
36141,3768,Капитановци,VID09,Видин,VID,Видин
61950,5998,Ракита,PVN37,Червен бряг,PVN,Плевен
38933,3518,Костенци,MON02,Берковица,MON,Монтана
80501,5980,Червен бряг,PVN37,Червен бряг,PVN,Плевен
20941,3492,Дива Слатина,MON14,Георги Дамяново,MON,Монтана
39044,3522,Котеновци,MON02,Берковица,MON,Монтана
59118,3531,Пърличево,MON02,Берковица,MON,Монтана
05894,3046,Ботуня,VRC21,Криводол,VRC,Враца
43147,5876,Ласкар,PVN24,Плевен,PVN,Плевен
16540,5991,Горник,PVN37,Червен бряг,PVN,Плевен
12749,3264,Върбица,VRC10,Бяла Слатина,VRC,Враца
15014,3045,Главаци,VRC21,Криводол,VRC,Враца
30301,3530,Замфирово,MON02,Берковица,MON,Монтана
49223,3054,Мраморен,VRC10,Враца,VRC,Враца
02542,3529,Балювица,MON02,Берковица,MON,Монтана
07524,5877,Бъркач,PVN11,Долни Дъбник,PVN,Плевен
11185,3057,Вировско,VRC10,Враца,VRC,Враца
15299,3474,Говежда,MON14,Георги Дамяново,MON,Монтана
11555,3041,Власатица,VRC10,Враца,VRC,Враца
39236,3048,Краводер,VRC21,Криводол,VRC,Враца
62116,5875,Ралево,PVN24,Плевен,PVN,Плевен
14012,3265,Габаре,VRC08,Бяла Слатина,VRC,Враца
65070,5896,Садовец,PVN11,Долни Дъбник,PVN,Плевен
43414,3523,Лесковец,MON02,Берковица,MON,Монтана
70281,5988,Сухаче,PVN37,Червен бряг,PVN,Плевен
43712,3051,Лиляче,VRC10,Враца,VRC,Враца
15521,3058,Голямо Пещене,VRC10,Враца,VRC,Враца
58788,3049,Пудрия,VRC21,Криводол,VRC,Враца
05654,3528,Боровци,MON02,Берковица,MON,Монтана
17258,5888,Горталово,PVN24,Плевен,PVN,Плевен
14965,3468,Главановци,MON14,Георги Дамяново,MON,Монтана
20383,5995,Девенци,PVN37,Червен бряг,PVN,Плевен
43311,5987,Лепица,PVN37,Червен бряг,PVN,Плевен
14297,3525,Гаганица,MON02,Берковица,MON,Монтана
81400,3050,Чирен,VRC10,Враца,VRC,Враца
72206,5990,Телиш,PVN37,Червен бряг,PVN,Плевен
05921,5891,Бохот,PVN24,Плевен,PVN,Плевен
38488,3467,Копиловци,MON14,Георги Дамяново,MON,Монтана
56201,5878,Петърница,PVN11,Долни Дъбник,PVN,Плевен
70233,3491,Сумер,MON29,Монтана,MON,Монтана
81551,5989,Чомаковци,PVN37,Червен бряг,PVN,Плевен
27348,3471,Еловица,MON14,Георги Дамяново,MON,Монтана
72521,3243,Тлачене,VRC08,Бяла Слатина,VRC,Враца
02590,3077,Баница,VRC10,Враца,VRC,Враца
72566,5887,Тодорово,PVN24,Плевен,PVN,Плевен
15494,3063,Големо Бабино,VRC21,Криводол,VRC,Враца
73523,5892,Тученица,PVN24,Плевен,PVN,Плевен
46807,3078,Мало Пещене,VRC10,Враца,VRC,Враца
40213,5881,Крушовица,PVN11,Долни Дъбник,PVN,Плевен
04251,3488,Благово,MON29,Монтана,MON,Монтана
17470,5879,Градина,PVN11,Долни Дъбник,PVN,Плевен
04203,3527,Бистрилица,MON02,Берковица,MON,Монтана
06968,3242,Буковец,VRC08,Бяла Слатина,VRC,Враца
47771,3472,Меляне,MON14,Георги Дамяново,MON,Монтана
06495,5884,Брестовец,PVN24,Плевен,PVN,Плевен
37863,5986,Койнаре,PVN37,Червен бряг,PVN,Плевен
40974,5883,Къртожабене,PVN24,Плевен,PVN,Плевен
16513,4368,Горни Домлян,PDV13,Карлово,PDV,Пловдив
12005,4347,Войнягово,PDV13,Карлово,PDV,Пловдив
10291,4364,Ведраре,PDV13,Карлово,PDV,Пловдив
59375,4520,Панагюрски колонии,PAZ20,Панагюрище,PAZ,Пазарджик
58267,2072,Преспа,SFO56,Мирково,SFO,София
67903,4367,Соколица,PDV13,Карлово,PDV,Пловдив
47250,4365,Марино поле,PDV13,Карлово,PDV,Пловдив
40703,4369,Куртово,PDV13,Карлово,PDV,Пловдив
56137,2085,Петрич,SFO47,Златица,SFO,София
37229,4348,Климент,PDV13,Карлово,PDV,Пловдив
24241,4349,Дъбене,PDV13,Карлово,PDV,Пловдив
10207,4363,Васил Левски,PDV13,Карлово,PDV,Пловдив
36186,4350,Каравелово,PDV13,Карлово,PDV,Пловдив
38558,2077,Копривщица,SFO24,Копривщица,SFO,София
03842,2076,Бенковски,SFO56,Мирково,SFO,София
04563,4343,Богдан,PDV13,Карлово,PDV,Пловдив
36498,4300,Карлово,PDV13,Карлово,PDV,Пловдив
80011,2084,Чавдар,SFO57,Чавдар,SFO,София
68080,4330,Сопот,PDV43,Сопот,PDV,Пловдив
49117,4333,Московец,PDV13,Карлово,PDV,Пловдив
55676,4335,Певците,PDV13,Карлово,PDV,Пловдив
32226,4334,Иганово,PDV13,Карлово,PDV,Пловдив
36484,2088,Карлиево,SFO47,Златица,SFO,София
67235,4342,Слатина,PDV13,Карлово,PDV,Пловдив
69420,4338,Столетово,PDV13,Карлово,PDV,Пловдив
37277,4341,Клисура,PDV13,Карлово,PDV,Пловдив
48324,2086,Мирково,SFO56,Мирково,SFO,София
24164,2083,Душанци,SFO55,Пирдоп,SFO,София
56407,2070,Пирдоп,SFO55,Пирдоп,SFO,София
80323,2087,Челопеч,SFO58,Челопеч,SFO,София
40939,4337,Кърнаре,PDV13,Карлово,PDV,Пловдив
31044,2080,Златица,SFO47,Златица,SFO,София
62949,4340,Розино,PDV13,Карлово,PDV,Пловдив
78669,0,Църквище,SFO47,Златица,SFO,София
77462,4339,Христо Даново,PDV13,Карлово,PDV,Пловдив
00504,2089,Антон,SFO54,Антон,SFO,София
27632,2180,Етрополе,SFO18,Етрополе,SFO,София
05147,2181,Бойковец,SFO18,Етрополе,SFO,София
62582,2192,Рибарица,SFO18,Етрополе,SFO,София
44389,2182,Лъга,SFO18,Етрополе,SFO,София
12283,2151,Врачеш,SFO07,Ботевград,SFO,София
58030,2161,Правец,SFO34,Правец,SFO,София
05815,2140,Ботевград,SFO07,Ботевград,SFO,София
61807,2162,Разлив,SFO34,Правец,SFO,София
73256,2160,Трудовец,SFO07,Ботевград,SFO,София
54211,2165,Осиковска Лакавица,SFO34,Правец,SFO,София
54170,2164,Осиковица,SFO34,Правец,SFO,София
78553,2205,Цръклевци,SFO16,Драгоман,SFO,София
23707,2236,Дреново,SFO26,Костинброд,SFO,София
66860,2143,Скравена,SFO07,Ботевград,SFO,София
43904,2144,Литаково,SFO07,Ботевград,SFO,София
58044,2170,Правешка Лакавица,SFO34,Правец,SFO,София
20897,2163,Джурово,SFO34,Правец,SFO,София
18143,2145,Гурково,SFO07,Ботевград,SFO,София
07171,2236,Бучин проход,SFO26,Костинброд,SFO,София
51946,2147,Новачене,SFO07,Ботевград,SFO,София
39267,2149,Краево,SFO07,Ботевград,SFO,София
30082,2288,Завидовци,SFO43,Своге,SFO,София
61594,2148,Радотина,SFO07,Ботевград,SFO,София
11020,2166,Видраре,SFO34,Правец,SFO,София
35585,2169,Калугерово,SFO34,Правец,SFO,София
61189,2167,Равнище,SFO34,Правец,SFO,София
47024,2288,Манастирище,SFO43,Своге,SFO,София
62298,2152,Рашково,SFO07,Ботевград,SFO,София
04950,2157,Боженица,SFO07,Ботевград,SFO,София
65872,2171,Своде,SFO34,Правец,SFO,София
14461,2271,Бов,SFO43,Своге,SFO,София
21316,2279,Добравица,SFO43,Своге,SFO,София
43788,2158,Липница,SFO07,Ботевград,SFO,София
04546,2270,Бов,SFO43,Своге,SFO,София
27228,2275,Еленов дол,SFO43,Своге,SFO,София
06272,2278,Брезе,SFO43,Своге,SFO,София
23368,5751,Драгоица,LOV38,Ябланица,LOV,Ловеч
12320,2254,Връдловци,SFO09,Годеч,SFO,София
63001,2254,Ропот,SFO09,Годеч,SFO,София
30350,2284,Заселе,SFO43,Своге,SFO,София
46961,2168,Манаселска река,SFO34,Правец,SFO,София
30847,2282,Зимевица,SFO43,Своге,SFO,София
61100,2249,Равна,SFO09,Годеч,SFO,София
27334,2159,Елов дол,SFO07,Ботевград,SFO,София
47322,3133,Марково равнище,VRC32,Роман,VRC,Враца
68775,2254,Станинци,SFO09,Годеч,SFO,София
43092,2273,Лакатник,SFO43,Своге,SFO,София
15572,2254,Голеш,SFO09,Годеч,SFO,София
68432,3137,Средни рът,VRC32,Роман,VRC,Враца
06050,2251,Бракьовци,SFO09,Годеч,SFO,София
54047,3171,Оселна,VRC27,Мездра,VRC,Враца
14194,2277,Габровница,SFO43,Своге,SFO,София
72432,3164,Типченица,VRC27,Мездра,VRC,Враца
30329,2283,Заноге,SFO43,Своге,SFO,София
44759,3165,Лютидол,VRC27,Мездра,VRC,Враца
32281,3167,Игнатица,VRC27,Мездра,VRC,Враца
40693,3138,Курново,VRC32,Роман,VRC,Враца
27317,3160,Елисейна,VRC27,Мездра,VRC,Враца
14475,2272,Лакатник,SFO43,Своге,SFO,София
18037,2255,Губеш,SFO09,Годеч,SFO,София
67641,2255,Смолча,SFO09,Годеч,SFO,София
44906,2277,Левище,SFO43,Своге,SFO,София
14903,2250,Гинци,SFO09,Годеч,SFO,София
30510,3170,Зверино,VRC27,Мездра,VRC,Враца
31190,3161,Злидол,VRC27,Мездра,VRC,Враца
24390,5765,Дъбравата,LOV38,Ябланица,LOV,Ловеч
02909,5764,Батулци,LOV38,Ябланица,LOV,Ловеч
43654,3168,Лик,VRC27,Мездра,VRC,Враца
38186,2255,Комщица,SFO09,Годеч,SFO,София
67204,5768,Слатина,LOV38,Ябланица,LOV,Ловеч
18040,2274,Губислав,SFO43,Своге,SFO,София
58462,5766,Присоето,LOV38,Ябланица,LOV,Ловеч
36436,3136,Караш,VRC32,Роман,VRC,Враца
53610,2276,Оплетня,SFO43,Своге,SFO,София
07555,2255,Бърля,SFO09,Годеч,SFO,София
54506,3162,Очиндол,VRC27,Мездра,VRC,Враца
77493,3135,Хубавене,VRC32,Роман,VRC,Враца
48640,5767,Мишкарете,LOV38,Ябланица,LOV,Ловеч
66576,3139,Синьо бърдо,VRC32,Роман,VRC,Враца
44745,3159,Лютиброд,VRC27,Мездра,VRC,Враца
54256,3169,Ослен Криводол,VRC27,Мездра,VRC,Враца
62390,3158,Ребърково,VRC27,Мездра,VRC,Враца
83466,2252,Шума,SFO09,Годеч,SFO,София
23844,2238,Дръмша,SFO26,Костинброд,SFO,София
54482,3079,Оходен,VRC10,Враца,VRC,Враца
73167,3435,Трифоново,MON29,Монтана,MON,Монтана
39846,3060,Криводол,VRC21,Криводол,VRC,Враца
75143,3064,Уровене,VRC21,Криводол,VRC,Враца
12214,3248,Враняк,VRC08,Бяла Слатина,VRC,Враца
57474,3476,Помеждин,MON14,Георги Дамяново,MON,Монтана
51559,3241,Нивянин,VRC05,Борован,VRC,Враца
27509,5837,Еница,PVN39,Кнежа,PVN,Плевен
38128,3247,Комарево,VRC08,Бяла Слатина,VRC,Враца
29115,3461,Железна,MON36,Чипровци,MON,Монтана
39503,3434,Крапчене,MON29,Монтана,MON,Монтана
16537,5880,Горни Дъбник,PVN11,Долни Дъбник,PVN,Плевен
81390,3460,Чипровци,MON36,Чипровци,MON,Монтана
41037,5885,Къшин,PVN24,Плевен,PVN,Плевен
14773,3470,Георги Дамяново,MON14,Георги Дамяново,MON,Монтана
61426,5838,Радишево,PVN24,Плевен,PVN,Плевен
23515,3929,Дражинци,VID33,Ружинци,VID,Видин
87299,3640,Якимово,MON38,Якимово,MON,Монтана
67564,3663,Смирненски,MON07,Брусарци,MON,Монтана
39730,3328,Крива бара,VRC20,Козлодуй,VRC,Враца
80933,3649,Черни връх,MON11,Вълчедръм,MON,Монтана
87477,3949,Яньовец,VID16,Димово,VID,Видин
03678,3961,Бело поле,VID33,Ружинци,VID,Видин
56544,3662,Пишурка,MON26,Медковец,MON,Монтана
06570,3680,Брусарци,MON07,Брусарци,MON,Монтана
47648,3947,Медовница,VID16,Димово,VID,Видин
36957,3675,Киселево,MON07,Брусарци,MON,Монтана
62791,3962,Роглец,VID33,Ружинци,VID,Видин
36440,3923,Карбинци,VID16,Димово,VID,Видин
66843,3946,Скомля,VID16,Димово,VID,Видин
24298,3674,Дъбова махала,MON07,Брусарци,MON,Монтана
37397,3677,Княжева махала,MON07,Брусарци,MON,Монтана
12543,3650,Вълчедръм,MON11,Вълчедръм,MON,Монтана
39743,3669,Крива бара,MON07,Брусарци,MON,Монтана
18505,3327,Гложене,VRC20,Козлодуй,VRC,Враца
23672,3920,Дреновец,VID33,Ружинци,VID,Видин
48043,3330,Мизия,VRC28,Мизия,VRC,Враца
24579,3756,Дълго поле,VID16,Димово,VID,Видин
73924,3936,Тополовец,VID33,Ружинци,VID,Видин
62222,3660,Расово,MON26,Медковец,MON,Монтана
11778,3924,Воднянци,VID16,Димово,VID,Видин
00792,3661,Аспарухово,MON26,Медковец,MON,Монтана
21193,3921,Динково,VID33,Ружинци,VID,Видин
77548,3329,Хърлец,VRC20,Козлодуй,VRC,Враца
22945,3659,Дондуково,MON07,Брусарци,MON,Монтана
10255,3658,Василовци,MON07,Брусарци,MON,Монтана
38995,3755,Костичовци,VID16,Димово,VID,Видин
38159,3648,Комощица,MON38,Якимово,MON,Монтана
83239,3744,Шипот,VID16,Димово,VID,Видин
68672,3657,Сталийска махала,MON24,Лом,MON,Монтана
87549,3799,Ярловица,VID16,Димово,VID,Видин
61707,3633,Разград,MON11,Вълчедръм,MON,Монтана
05852,3634,Ботево,MON11,Вълчедръм,MON,Монтана
72940,3645,Трайково,MON24,Лом,MON,Монтана
32370,3742,Извор,VID16,Димово,VID,Видин
48859,3647,Мокреш,MON11,Вълчедръм,MON,Монтана
66278,3796,Септемврийци,VID16,Димово,VID,Видин
67310,3668,Сливата,MON24,Лом,MON,Монтана
31053,3630,Златия,MON11,Вълчедръм,MON,Монтана
21436,3667,Добри дол,MON24,Лом,MON,Монтана
43027,3743,Лагошевци,VID16,Димово,VID,Видин
53970,3665,Орсоя,MON24,Лом,MON,Монтана
37798,3320,Козлодуй,VRC20,Козлодуй,VRC,Враца
11497,3748,Владиченци,VID16,Димово,VID,Видин
32295,3631,Игнатово,MON11,Вълчедръм,MON,Монтана
30291,3644,Замфир,MON24,Лом,MON,Монтана
46320,3749,Мали Дреновец,VID16,Димово,VID,Видин
12557,3851,Вълчек,VID25,Макреш,VID,Видин
36885,3823,Киреево,VID25,Макреш,VID,Видин
37544,3643,Ковачица,MON24,Лом,MON,Монтана
16639,3632,Горни Цибър,MON11,Вълчедръм,MON,Монтана
12958,3752,Въртоп,VID09,Видин,VID,Видин
24640,3747,Държаница,VID16,Димово,VID,Видин
00672,3770,Арчар,VID16,Димово,VID,Видин
44238,3600,Лом,MON24,Лом,MON,Монтана
22530,3642,Долни Цибър,MON11,Вълчедръм,MON,Монтана
72919,3825,Тошевци,VID15,Грамада,VID,Видин
68758,3641,Станево,MON24,Лом,MON,Монтана
06121,3824,Бранковци,VID15,Грамада,VID,Видин
68268,3847,Срацимирово,VID15,Грамада,VID,Видин
14369,3753,Гайтанци,VID09,Видин,VID,Видин
69002,3822,Старопатица,VID22,Кула,VID,Видин
17645,3830,Грамада,VID15,Грамада,VID,Видин
05832,3746,Ботево,VID09,Видин,VID,Видин
22695,3605,Долно Линево,MON24,Лом,MON,Монтана
11720,3831,Водна,VID15,Грамада,VID,Видин
38858,3833,Коста Перчево,VID22,Кула,VID,Видин
66442,3745,Цар Симеоново,VID09,Видин,VID,Видин
57193,3818,Полетковци,VID22,Кула,VID,Видин
32130,3739,Ивановци,VID09,Видин,VID,Видин
32439,3821,Извор махала,VID22,Кула,VID,Видин
05997,3832,Бояново,VID15,Грамада,VID,Видин
29043,3738,Жеглица,VID09,Видин,VID,Видин
47583,3845,Медешевци,VID15,Грамада,VID,Видин
48266,3846,Милчина лъка,VID15,Грамада,VID,Видин
40525,3800,Кула,VID22,Кула,VID,Видин
66473,3737,Синаговци,VID09,Видин,VID,Видин
81503,3819,Чичил,VID22,Кула,VID,Видин
24061,3740,Дунавци,VID09,Видин,VID,Видин
73746,3741,Търняне,VID09,Видин,VID,Видин
15415,3839,Големаново,VID22,Кула,VID,Видин
06954,3762,Буковец,VID09,Видин,VID,Видин
11925,3734,Войница,VID09,Видин,VID,Видин
67180,3728,Слана бара,VID09,Видин,VID,Видин
03280,3731,Бела Рада,VID09,Видин,VID,Видин
83329,3834,Шишенци,VID03,Бойница,VID,Видин
10971,3700,Видин,VID09,Видин,VID,Видин
14698,3732,Генерал Мариново,VID09,Видин,VID,Видин
63358,3726,Рупци,VID09,Видин,VID,Видин
17614,3835,Градсковски колиби,VID03,Бойница,VID,Видин
00179,3727,Акациево,VID09,Видин,VID,Видин
00919,3776,Антимово,VID09,Видин,VID,Видин
17422,3780,Градец,VID09,Видин,VID,Видин
32754,3763,Иново,VID09,Видин,VID,Видин
41263,3767,Кутово,VID09,Видин,VID,Видин
57131,3764,Покрайна,VID09,Видин,VID,Видин
02395,3797,Балей,VID06,Брегово,VID,Видин
40441,3798,Куделин,VID06,Брегово,VID,Видин
12317,3779,Връв,VID06,Брегово,VID,Видин
77133,3837,Халовски колиби,VID03,Бойница,VID,Видин
06608,2185,Брусен,SFO18,Етрополе,SFO,София
49641,2184,Малки Искър,SFO18,Етрополе,SFO,София
54050,2186,Оселна,SFO18,Етрополе,SFO,София
53686,5749,Ореша,LOV33,Тетевен,LOV,Ловеч
39774,5747,Кривина,LOV33,Тетевен,LOV,Ловеч
24503,5745,Дълга ливада,LOV33,Тетевен,LOV,Ловеч
40289,5744,Кръкожабене,LOV33,Тетевен,LOV,Ловеч
15905,5743,Голямо осое,LOV33,Тетевен,LOV,Ловеч
05195,3840,Бойница,VID03,Бойница,VID,Видин
78224,3827,Цар-Петрово,VID22,Кула,VID,Видин
72775,3828,Тополовец,VID22,Кула,VID,Видин
56252,3733,Пешаково,VID09,Видин,VID,Видин
55868,3841,Периловец,VID03,Бойница,VID,Видин
05428,3838,Бориловец,VID03,Бойница,VID,Видин
23786,3730,Дружба,VID09,Видин,VID,Видин
35328,3729,Каленик,VID09,Видин,VID,Видин
22318,3782,Долни Бошняк,VID09,Видин,VID,Видин
61039,3842,Раброво,VID03,Бойница,VID,Видин
36049,3843,Каниц,VID03,Бойница,VID,Видин
63032,4421,Росен,PAZ19,Пазарджик,PAZ,Пазарджик
15970,4193,Голям чардак,PDV33,Съединение,PDV,Пловдив
48948,4143,Момино село,PDV25,Раковски,PDV,Пловдив
24582,4195,Дълго поле,PDV12,Калояново,PDV,Пловдив
78171,4192,Царимир,PDV33,Съединение,PDV,Пловдив
72713,4454,Тополи дол,PAZ19,Пазарджик,PAZ,Пазарджик
53285,4448,Овчеполци,PAZ19,Пазарджик,PAZ,Пазарджик
58058,4191,Правище,PDV33,Съединение,PDV,Пловдив
14996,4171,Главатар,PDV12,Калояново,PDV,Пловдив
51069,4185,Найден Герово,PDV33,Съединение,PDV,Пловдив
63567,4170,Ръжево Конаре,PDV12,Калояново,PDV,Пловдив
54451,4163,Отец Кирилово,PDV07,Брезово,PDV,Пловдив
51305,4187,Неделево,PDV33,Съединение,PDV,Пловдив
05356,4144,Борец,PDV07,Брезово,PDV,Пловдив
78392,4189,Церетелево,PDV33,Съединение,PDV,Пловдив
58983,4158,Пъдарско,PDV07,Брезово,PDV,Пловдив
35523,4173,Калояново,PDV12,Калояново,PDV,Пловдив
78056,4422,Цар Асен,PAZ19,Пазарджик,PAZ,Пазарджик
44481,4188,Любен,PDV33,Съединение,PDV,Пловдив
23426,4184,Драгомир,PDV33,Съединение,PDV,Пловдив
24000,4174,Дуванлии,PDV12,Калояново,PDV,Пловдив
04368,4537,Блатница,PAZ32,Стрелча,PAZ,Пазарджик
63553,4169,Ръжево,PDV12,Калояново,PDV,Пловдив
23580,4164,Дрангово,PDV07,Брезово,PDV,Пловдив
81133,4168,Черноземен,PDV12,Калояново,PDV,Пловдив
29475,4172,Житница,PDV12,Калояново,PDV,Пловдив
44611,2061,Любница,SFO20,Ихтиман,SFO,София
65807,4532,Свобода,PAZ32,Стрелча,PAZ,Пазарджик
05459,4464,Боримечково,PAZ14,Лесичово,PAZ,Пазарджик
69818,4152,Стрелци,PDV07,Брезово,PDV,Пловдив
67516,4531,Смилец,PAZ32,Стрелча,PAZ,Пазарджик
03085,4166,Бегово,PDV12,Калояново,PDV,Пловдив
46752,4183,Мало Крушево,PDV37,Хисаря,PDV,Пловдив
57580,4528,Попинци,PAZ20,Панагюрище,PAZ,Пазарджик
49450,2061,Мухово,SFO20,Ихтиман,SFO,София
70353,4209,Сухозем,PDV12,Калояново,PDV,Пловдив
22191,4200,Долна махала,PDV12,Калояново,PDV,Пловдив
31160,4162,Златосел,PDV07,Брезово,PDV,Пловдив
52088,4167,Ново Железаре,PDV37,Хисаря,PDV,Пловдив
51411,2061,Нейкьовец,SFO20,Ихтиман,SFO,София
12680,4145,Върбен,PDV07,Брезово,PDV,Пловдив
03589,4182,Беловица,PDV37,Хисаря,PDV,Пловдив
68967,4165,Старо Железаре,PDV37,Хисаря,PDV,Пловдив
81030,4181,Черничево,PDV37,Хисаря,PDV,Пловдив
16328,4196,Горна махала,PDV12,Калояново,PDV,Пловдив
07572,4527,Бъта,PAZ20,Панагюрище,PAZ,Пазарджик
24726,4529,Дюлево,PAZ32,Стрелча,PAZ,Пазарджик
54465,4207,Отец Паисиево,PDV12,Калояново,PDV,Пловдив
55378,4179,Паничери,PDV37,Хисаря,PDV,Пловдив
02717,4523,Баня,PAZ20,Панагюрище,PAZ,Пазарджик
70593,4146,Сърнегор,PDV07,Брезово,PDV,Пловдив
39579,4178,Красново,PDV37,Хисаря,PDV,Пловдив
32038,4206,Иван Вазово,PDV12,Калояново,PDV,Пловдив
40333,4177,Кръстевич,PDV37,Хисаря,PDV,Пловдив
69016,4175,Старосел,PDV37,Хисаря,PDV,Пловдив
55926,4208,Песнопой,PDV12,Калояново,PDV,Пловдив
55302,4500,Панагюрище,PAZ20,Панагюрище,PAZ,Пазарджик
57128,4524,Поибрене,PAZ20,Панагюрище,PAZ,Пазарджик
77270,4180,Хисаря,PDV37,Хисаря,PDV,Пловдив
69835,4530,Стрелча,PAZ32,Стрелча,PAZ,Пазарджик
49624,4176,Мътеница,PDV37,Хисаря,PDV,Пловдив
53103,4522,Оборище,PAZ20,Панагюрище,PAZ,Пазарджик
58616,4358,Пролом,PDV13,Карлово,PDV,Пловдив
48564,4361,Михилци,PDV37,Хисаря,PDV,Пловдив
68271,4525,Сребриново,PAZ20,Панагюрище,PAZ,Пазарджик
22931,4357,Домлян,PDV13,Карлово,PDV,Пловдив
02720,4360,Баня,PDV13,Карлово,PDV,Пловдив
03109,4359,Бегунци,PDV13,Карлово,PDV,Пловдив
72789,4260,Тополово,PDV01,Асеновград,PDV,Пловдив
66651,4104,Ситово,PDV26,Родопи,PDV,Пловдив
16955,4253,Горнослав,PDV01,Асеновград,PDV,Пловдив
51874,4581,Нова махала,PAZ03,Батак,PAZ,Пазарджик
02779,4830,Барутин,SML10,Доспат,SML,Смолян
22839,4254,Долнослав,PDV01,Асеновград,PDV,Пловдив
02837,4580,Батак,PAZ03,Батак,PAZ,Пазарджик
32826,4297,Искра,PDV23,Първомай,PDV,Пловдив
61220,4582,Равногор,PAZ06,Брацигово,PAZ,Пазарджик
81774,4226,Чурен,PDV26,Родопи,PDV,Пловдив
43298,4261,Леново,PDV01,Асеновград,PDV,Пловдив
80437,4252,Червен,PDV01,Асеновград,PDV,Пловдив
21324,4259,Добралък,PDV42,Куклен,PDV,Пловдив
32398,4265,Нови извор,PDV01,Асеновград,PDV,Пловдив
62004,4640,Ракитово,PAZ24,Ракитово,PAZ,Пазарджик
69273,4266,Стоево,PDV01,Асеновград,PDV,Пловдив
49309,4249,Мулдава,PDV01,Асеновград,PDV,Пловдив
20523,4106,Дедово,PDV26,Родопи,PDV,Пловдив
66809,4227,Скобелево,PDV26,Родопи,PDV,Пловдив
05150,4103,Бойково,PDV26,Родопи,PDV,Пловдив
